Order ID,Order Date,Region,State,City,Customer Segment,Customer Name,Product Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Salesperson,Payment Method
ORD-2025414,2023-08-25,West,Washington,Seattle,Corporate,Riley Lockhart,Technology,Phones,Nimbus Pro Phone,1,1098.66,0,1098.66,774.69,323.97,Sofia Rossi,PayPal
ORD-2025415,2024-12-25,South,Georgia,Atlanta,Home Office,Hayden Underwood,Technology,Accessories,HyperDock 8-in-1 Hub,5,74.33,0.1,334.49,227.54,106.95,Maya Sharma,Wire Transfer
ORD-2025416,2023-07-22,Central,Missouri,Kansas City,Small Business,Alex Lockhart,Apparel,Footwear,Trailmate Work Boots,3,135.14,0.05,385.15,260.27,124.88,Maya Sharma,PayPal
ORD-2025417,2023-03-16,Central,Texas,Austin,Home Office,Riley Carter,Office Supplies,Binders,"VaultBind 2"" Binder",5,11.85,0.05,56.29,41.54,14.75,Chloe Dubois,PayPal
ORD-2025418,2024-09-19,West,Washington,Seattle,Home Office,Jordan Bennett,Technology,Computers,Vector 16 Studio,1,2131.15,0.1,1918.04,1103.33,814.71,Maya Sharma,Wire Transfer
ORD-2025419,2024-05-24,Central,Texas,Austin,Consumer,Drew Delgado,Furniture,Tables,Northwood Oak Desk,1,501.11,0.1,451.0,324.19,126.81,Jonas Weber,Debit Card
ORD-2025420,2024-05-23,East,Massachusetts,Boston,Corporate,Rowan Carter,Office Supplies,Binders,SlimEdge Ring Binder,4,6.37,0.2,20.38,15.16,5.22,Chloe Dubois,Debit Card
ORD-2025421,2024-11-25,East,Massachusetts,Boston,Consumer,Cameron Pemberton,Furniture,Storage,Cirrus 3-Drawer Cabinet,1,243.25,0.05,231.09,145.88,85.21,Chloe Dubois,Apple Pay
ORD-2025422,2023-11-24,East,New York,New York,Consumer,Elliot Holloway,Furniture,Tables,Compass Meeting Table,4,884.98,0.15,3008.93,1823.89,1185.04,Marcus Chen,Credit Card
ORD-2025423,2023-11-10,East,Massachusetts,Boston,Consumer,Reese Thorne,Technology,Computers,Meridian Mini Desktop,1,757.08,0.15,643.52,462.28,181.24,Liam O'Connor,Apple Pay
ORD-2025424,2023-01-27,West,California,San Francisco,Consumer,Jamie Carter,Technology,Phones,Nimbus Pro Phone,6,1097.29,0.1,5925.37,4233.74,1691.63,Priya Patel,Credit Card
ORD-2025425,2024-05-27,East,Pennsylvania,Philadelphia,Consumer,Parker Quintero,Office Supplies,Paper,Silverleaf A4 Ream (500),2,7.81,0.15,13.28,7.5,5.78,Yuki Tanaka,Wire Transfer
ORD-2025426,2024-10-18,East,Massachusetts,Boston,Consumer,Drew Holloway,Office Supplies,Storage,StackWell Storage Bin,3,23.26,0,69.78,53.83,15.95,Diego Alvarez,PayPal
ORD-2025427,2024-11-11,South,North Carolina,Charlotte,Corporate,Cameron Nash,Furniture,Tables,Atlas Standing Desk,3,642.88,0,1928.64,1417.75,510.89,Ava Nguyen,Credit Card
ORD-2025428,2023-01-13,Central,Illinois,Chicago,Corporate,Morgan Carter,Technology,Phones,Aurora Lite 5G,3,544.22,0.2,1306.13,889.97,416.16,Chloe Dubois,Wire Transfer
ORD-2025429,2023-05-31,East,Massachusetts,Boston,Home Office,Emerson Sinclair,Apparel,Footwear,Trailmate Work Boots,1,135.62,0,135.62,96.76,38.86,Maya Sharma,Purchase Order
ORD-2025430,2024-05-23,South,Louisiana,New Orleans,Small Business,Rowan Delgado,Apparel,Footwear,Portside Slip-On,1,78.52,0.05,74.59,49.6,24.99,Priya Patel,Debit Card
ORD-2025431,2024-09-13,West,California,San Francisco,Small Business,Reese Lockhart,Furniture,Chairs,Kestrel Task Chair,1,214.29,0,214.29,146.79,67.5,Chloe Dubois,Purchase Order
ORD-2025432,2024-02-24,West,Oregon,Portland,Corporate,Jamie Ibarra,Office Supplies,Paper,Silverleaf A4 Ream (500),3,8.08,0.15,20.6,15.02,5.58,Diego Alvarez,Apple Pay
ORD-2025433,2023-04-20,Central,Missouri,Kansas City,Home Office,Jamie Mercer,Office Supplies,Binders,"VaultBind 2"" Binder",3,11.83,0.15,30.17,21.59,8.58,Liam O'Connor,PayPal
ORD-2025434,2024-09-07,East,Massachusetts,Boston,Corporate,Sasha Ibarra,Apparel,Uniforms,HighVis Softshell,1,90.68,0.1,81.61,45.47,36.14,Yuki Tanaka,PayPal
ORD-2025435,2024-03-06,South,Georgia,Atlanta,Corporate,Drew Garrison,Technology,Computers,Vector 16 Studio,4,2176.39,0.2,6964.45,4725.74,2238.71,Ava Nguyen,Apple Pay
ORD-2025436,2023-12-21,Central,Texas,Austin,Home Office,Skyler Thorne,Furniture,Storage,Ember Filing Unit,3,174.95,0,524.85,343.01,181.84,Diego Alvarez,Wire Transfer
ORD-2025437,2024-04-11,South,Tennessee,Nashville,Corporate,Alex Underwood,Technology,Phones,Nimbus Pro Phone,6,1137.55,0,6825.3,5206.89,1618.41,Liam O'Connor,Wire Transfer
ORD-2025438,2023-03-11,West,California,San Francisco,Home Office,Alex Jansen,Apparel,Uniforms,HighVis Softshell,4,89.19,0.2,285.41,192.25,93.16,Marcus Chen,Credit Card
ORD-2025439,2024-12-11,Central,Missouri,Kansas City,Small Business,Cameron Klein,Apparel,Uniforms,HighVis Softshell,1,85.52,0.15,72.69,42.09,30.6,Jonas Weber,Credit Card
ORD-2025440,2024-12-13,Central,Missouri,Kansas City,Small Business,Alex Ibarra,Technology,Phones,Aurora X12 Smartphone,5,968.36,0.2,3873.44,2545.73,1327.71,Sofia Rossi,Debit Card
ORD-2025441,2023-12-01,South,Georgia,Atlanta,Home Office,Hayden Underwood,Office Supplies,Binders,"VaultBind 2"" Binder",2,12.69,0.15,21.57,15.7,5.87,Jonas Weber,Apple Pay
ORD-2025442,2023-09-20,West,California,San Francisco,Consumer,Skyler Thorne,Office Supplies,Binders,"VaultBind 2"" Binder",3,12.63,0.2,30.31,21.02,9.29,Maya Sharma,Debit Card
ORD-2025443,2023-09-25,South,Tennessee,Nashville,Home Office,Skyler Ortega,Apparel,Uniforms,FieldOps Polo (L),3,36.38,0.05,103.68,58.44,45.24,Liam O'Connor,Debit Card
ORD-2025444,2023-05-20,East,New York,New York,Home Office,Avery Underwood,Office Supplies,Storage,ClearFile Document Tote,2,30.51,0,61.02,35.89,25.13,Marcus Chen,Wire Transfer
ORD-2025445,2023-02-28,West,California,San Francisco,Home Office,Elliot Klein,Furniture,Tables,Atlas Standing Desk,4,642.23,0.15,2183.58,1605.79,577.79,Ava Nguyen,Apple Pay
ORD-2025446,2023-12-05,East,Florida,Miami,Corporate,Drew Emerson,Office Supplies,Paper,Silverleaf A4 Ream (500),7,7.75,0,54.25,40.09,14.16,Diego Alvarez,Credit Card
ORD-2025447,2023-04-27,West,California,San Francisco,Consumer,Jamie Mercer,Apparel,Uniforms,FieldOps Polo (L),5,35.05,0.05,166.49,93.59,72.9,Priya Patel,Debit Card
ORD-2025448,2023-03-19,Central,Texas,Austin,Corporate,Parker Jansen,Apparel,Footwear,Trailmate Work Boots,5,134.77,0.1,606.47,447.42,159.05,Diego Alvarez,Debit Card
ORD-2025449,2023-11-20,South,Georgia,Atlanta,Consumer,Morgan Ortega,Apparel,Uniforms,HighVis Softshell,1,90.77,0.1,81.69,50.0,31.69,Chloe Dubois,Credit Card
ORD-2025450,2024-06-30,Central,Texas,Austin,Home Office,Morgan Underwood,Furniture,Tables,Atlas Standing Desk,6,658.7,0,3952.2,2538.65,1413.55,Noah Kim,Credit Card
ORD-2025451,2024-06-30,West,Washington,Seattle,Home Office,Skyler Carter,Technology,Phones,Aurora X12 Smartphone,4,891.68,0.05,3388.38,2506.93,881.45,Chloe Dubois,Debit Card
ORD-2025452,2024-11-16,Central,Texas,Dallas,Consumer,Skyler Delgado,Office Supplies,Paper,HeavyStock Cardstock Pack,4,13.78,0.2,44.1,31.52,12.58,Maya Sharma,Apple Pay
ORD-2025453,2024-10-07,South,Tennessee,Nashville,Home Office,Drew Klein,Office Supplies,Writing,Onyx Gel Pens (12-pack),2,15.57,0.2,24.91,16.5,8.41,Liam O'Connor,Purchase Order
ORD-2025454,2024-02-04,Central,Texas,Dallas,Consumer,Quinn Thorne,Office Supplies,Storage,ClearFile Document Tote,4,33.69,0,134.76,87.59,47.17,Yuki Tanaka,Purchase Order
ORD-2025455,2023-05-19,South,North Carolina,Charlotte,Small Business,Parker Mercer,Furniture,Storage,Ember Filing Unit,1,173.47,0.2,138.78,95.28,43.5,Diego Alvarez,PayPal
ORD-2025456,2024-10-30,South,Georgia,Atlanta,Consumer,Casey Mercer,Furniture,Chairs,Halden Ergo Chair,4,371.35,0.1,1336.86,742.76,594.1,Liam O'Connor,PayPal
ORD-2025457,2023-07-22,South,Georgia,Atlanta,Consumer,Drew Pemberton,Apparel,Uniforms,HighVis Softshell,4,95.95,0.05,364.61,212.39,152.22,Ava Nguyen,Wire Transfer
ORD-2025458,2024-07-31,East,Florida,Miami,Corporate,Jamie Holloway,Office Supplies,Paper,HeavyStock Cardstock Pack,1,13.74,0,13.74,9.72,4.02,Priya Patel,PayPal
ORD-2025459,2023-03-02,East,Pennsylvania,Philadelphia,Corporate,Elliot Thorne,Office Supplies,Writing,Onyx Gel Pens (12-pack),1,14.43,0.05,13.71,8.89,4.82,Liam O'Connor,Purchase Order
ORD-2025460,2024-02-29,Central,Texas,Austin,Home Office,Riley Emerson,Office Supplies,Writing,Meridian Fineliners (6-pack),3,22.94,0,68.82,40.59,28.23,Jonas Weber,Apple Pay
ORD-2025461,2023-10-22,East,Florida,Miami,Consumer,Riley Nash,Furniture,Chairs,Halden Ergo Chair,4,329.22,0.05,1251.04,860.63,390.41,Diego Alvarez,Debit Card
ORD-2025462,2024-05-02,South,Georgia,Atlanta,Small Business,Drew Nash,Apparel,Footwear,Trailmate Work Boots,2,135.1,0.1,243.18,188.48,54.7,Noah Kim,Apple Pay
ORD-2025463,2024-01-11,West,California,Los Angeles,Corporate,Morgan Sinclair,Apparel,Uniforms,HighVis Softshell,4,83.86,0,335.44,256.84,78.6,Chloe Dubois,Purchase Order
ORD-2025464,2023-06-15,West,Oregon,Portland,Home Office,Sasha Quintero,Office Supplies,Writing,Onyx Gel Pens (12-pack),3,15.77,0,47.31,30.83,16.48,Jonas Weber,PayPal
ORD-2025465,2023-07-06,East,Massachusetts,Boston,Home Office,Skyler Holloway,Office Supplies,Binders,"VaultBind 2"" Binder",6,12.05,0,72.3,51.66,20.64,Maya Sharma,Wire Transfer
ORD-2025466,2024-08-15,East,New York,New York,Home Office,Casey Delgado,Technology,Phones,Aurora X12 Smartphone,1,862.42,0,862.42,571.47,290.95,Liam O'Connor,Debit Card
ORD-2025467,2024-10-05,Central,Missouri,Kansas City,Small Business,Avery Garrison,Office Supplies,Binders,SlimEdge Ring Binder,7,6.04,0,42.28,32.68,9.6,Ava Nguyen,Purchase Order
ORD-2025468,2024-08-04,East,New York,New York,Small Business,Emerson Holloway,Furniture,Chairs,Loft Lounge Chair,5,630.98,0.1,2839.41,1595.46,1243.95,Sofia Rossi,Wire Transfer
ORD-2025469,2024-04-05,East,New York,New York,Corporate,Casey Pemberton,Apparel,Uniforms,FieldOps Polo (L),6,34.42,0,206.52,156.04,50.48,Diego Alvarez,PayPal
ORD-2025470,2024-09-13,West,California,San Francisco,Small Business,Parker Quintero,Technology,Phones,Nimbus Pro Phone,1,1042.11,0,1042.11,614.58,427.53,Marcus Chen,Debit Card
ORD-2025471,2023-05-05,Central,Texas,Austin,Corporate,Reese Underwood,Furniture,Storage,Ember Filing Unit,1,171.55,0.05,162.97,92.46,70.51,Maya Sharma,Purchase Order
ORD-2025472,2024-04-20,Central,Illinois,Chicago,Small Business,Parker Rowland,Office Supplies,Storage,StackWell Storage Bin,1,23.22,0.05,22.06,12.2,9.86,Yuki Tanaka,Credit Card
ORD-2025473,2024-03-20,West,Washington,Seattle,Consumer,Jamie Pemberton,Apparel,Footwear,Trailmate Work Boots,5,126.31,0.05,599.97,458.7,141.27,Yuki Tanaka,Apple Pay
ORD-2025474,2024-07-13,South,Louisiana,New Orleans,Home Office,Alex Thorne,Apparel,Footwear,Portside Slip-On,6,76.63,0.1,413.8,317.96,95.84,Noah Kim,Purchase Order
ORD-2025475,2023-04-10,Central,Texas,Austin,Consumer,Casey Rowland,Office Supplies,Storage,StackWell Storage Bin,4,24.65,0.15,83.81,48.56,35.25,Elena Garcia,PayPal
ORD-2025476,2023-04-17,West,Washington,Seattle,Corporate,Reese Carter,Technology,Accessories,BraidedCharge USB-C Cable,1,19.59,0.1,17.63,12.8,4.83,Diego Alvarez,Apple Pay
ORD-2025477,2023-09-23,South,Tennessee,Nashville,Consumer,Cameron Emerson,Apparel,Footwear,Portside Slip-On,1,75.83,0.05,72.04,53.84,18.2,Elena Garcia,Apple Pay
ORD-2025478,2024-01-22,South,North Carolina,Charlotte,Consumer,Taylor Delgado,Apparel,Footwear,Portside Slip-On,1,75.08,0.2,60.06,36.77,23.29,Ava Nguyen,Wire Transfer
ORD-2025479,2024-10-23,South,Louisiana,New Orleans,Corporate,Reese Holloway,Apparel,Footwear,Trailmate Work Boots,1,133.06,0.2,106.45,71.72,34.73,Jonas Weber,Wire Transfer
ORD-2025480,2023-02-23,West,California,San Francisco,Home Office,Emerson Rowland,Furniture,Chairs,Kestrel Task Chair,3,228.56,0.1,617.11,435.33,181.78,Priya Patel,PayPal
ORD-2025481,2023-09-10,South,Georgia,Atlanta,Home Office,Skyler Pemberton,Apparel,Uniforms,FieldOps Polo (L),6,32.92,0.1,177.77,100.56,77.21,Noah Kim,Wire Transfer
ORD-2025482,2024-08-16,East,Florida,Miami,Corporate,Riley Lockhart,Technology,Phones,Nimbus Pro Phone,3,1182.15,0,3546.45,2333.61,1212.84,Jonas Weber,Credit Card
ORD-2025483,2023-05-25,Central,Missouri,Kansas City,Small Business,Skyler Thorne,Furniture,Chairs,Halden Ergo Chair,3,355.06,0.1,958.66,628.21,330.45,Noah Kim,Purchase Order
ORD-2025484,2023-04-28,Central,Texas,Dallas,Corporate,Hayden Sinclair,Office Supplies,Binders,SlimEdge Ring Binder,3,6.29,0.15,16.04,8.89,7.15,Chloe Dubois,Credit Card
ORD-2025485,2023-12-08,South,Tennessee,Nashville,Small Business,Quinn Lockhart,Technology,Computers,Vector 14 Laptop,7,1367.68,0.05,9095.07,6721.41,2373.66,Diego Alvarez,Debit Card
ORD-2025486,2023-05-09,Central,Missouri,Kansas City,Home Office,Alex Quintero,Apparel,Footwear,Trailmate Work Boots,4,134.56,0,538.24,348.79,189.45,Liam O'Connor,Wire Transfer
ORD-2025487,2023-04-12,Central,Texas,Dallas,Corporate,Cameron Holloway,Apparel,Uniforms,FieldOps Polo (M),3,32.34,0.2,77.62,60.4,17.22,Elena Garcia,Purchase Order
ORD-2025488,2024-03-24,West,Oregon,Portland,Corporate,Elliot Klein,Apparel,Footwear,Trailmate Work Boots,1,137.06,0.1,123.35,93.15,30.2,Ava Nguyen,Apple Pay
ORD-2025489,2023-11-29,Central,Texas,Austin,Small Business,Casey Quintero,Apparel,Uniforms,HighVis Softshell,5,92.69,0.1,417.11,235.84,181.27,Yuki Tanaka,PayPal
ORD-2025490,2023-08-28,West,Washington,Seattle,Consumer,Casey Delgado,Apparel,Uniforms,FieldOps Polo (L),6,32.95,0.1,177.93,125.94,51.99,Diego Alvarez,Debit Card
ORD-2025491,2023-05-20,East,Massachusetts,Boston,Corporate,Morgan Bennett,Technology,Accessories,HyperDock 8-in-1 Hub,3,81.99,0,245.97,147.26,98.71,Liam O'Connor,Apple Pay
ORD-2025492,2023-10-07,Central,Texas,Austin,Small Business,Rowan Nash,Apparel,Footwear,Trailmate Work Boots,2,127.82,0.1,230.08,132.39,97.69,Elena Garcia,Credit Card
ORD-2025493,2023-10-31,Central,Missouri,Kansas City,Corporate,Rowan Nash,Technology,Phones,Aurora Lite 5G,1,544.54,0.15,462.86,306.9,155.96,Noah Kim,Wire Transfer
ORD-2025494,2024-03-19,South,Louisiana,New Orleans,Home Office,Reese Fitzgerald,Apparel,Footwear,Trailmate Work Boots,1,131.41,0,131.41,72.53,58.88,Maya Sharma,Wire Transfer
ORD-2025495,2023-11-15,Central,Texas,Austin,Corporate,Hayden Sinclair,Technology,Accessories,SonicPods Wireless Buds,5,130.96,0.2,523.84,351.87,171.97,Yuki Tanaka,Wire Transfer
ORD-2025496,2023-05-28,South,North Carolina,Charlotte,Home Office,Parker Mercer,Office Supplies,Binders,"VaultBind 2"" Binder",4,11.29,0,45.16,31.97,13.19,Chloe Dubois,Credit Card
ORD-2025497,2024-02-29,East,Florida,Miami,Corporate,Sasha Holloway,Apparel,Footwear,Trailmate Work Boots,6,123.78,0.15,631.28,472.19,159.09,Maya Sharma,Credit Card
ORD-2025498,2023-09-09,East,New York,New York,Home Office,Sam Ibarra,Furniture,Chairs,Halden Ergo Chair,4,332.41,0.05,1263.16,985.21,277.95,Ava Nguyen,Credit Card
ORD-2025499,2023-04-22,West,Washington,Seattle,Consumer,Cameron Mercer,Apparel,Footwear,Portside Slip-On,1,74.98,0.1,67.48,42.88,24.6,Priya Patel,Purchase Order
ORD-2025500,2024-02-07,West,Washington,Seattle,Consumer,Skyler Holloway,Office Supplies,Binders,SlimEdge Ring Binder,3,6.15,0.1,16.61,10.46,6.15,Noah Kim,Credit Card
ORD-2025501,2024-04-08,East,Florida,Miami,Consumer,Sam Holloway,Furniture,Tables,Atlas Standing Desk,8,693.09,0.15,4713.01,3647.29,1065.72,Yuki Tanaka,Apple Pay
ORD-2025502,2024-08-11,Central,Missouri,Kansas City,Home Office,Quinn Carter,Technology,Accessories,HyperDock 8-in-1 Hub,2,80.16,0,160.32,100.23,60.09,Chloe Dubois,Credit Card
ORD-2025503,2024-09-06,West,Oregon,Portland,Corporate,Parker Klein,Office Supplies,Storage,ClearFile Document Tote,1,34.33,0.05,32.61,20.89,11.72,Priya Patel,Wire Transfer
ORD-2025504,2024-06-21,Central,Illinois,Chicago,Small Business,Alex Fitzgerald,Apparel,Uniforms,FieldOps Polo (L),1,34.25,0,34.25,19.55,14.7,Diego Alvarez,Wire Transfer
ORD-2025505,2023-03-20,West,Washington,Seattle,Corporate,Avery Delgado,Technology,Phones,Nimbus Pro Phone,5,1048.58,0,5242.9,3033.36,2209.54,Maya Sharma,Credit Card
ORD-2025506,2024-10-11,Central,Texas,Austin,Small Business,Jordan Nash,Furniture,Tables,Compass Meeting Table,2,879.13,0,1758.26,1027.91,730.35,Noah Kim,Wire Transfer
ORD-2025507,2024-02-22,East,Massachusetts,Boston,Corporate,Parker Delgado,Office Supplies,Paper,Silverleaf A4 Ream (500),2,7.95,0.1,14.31,8.66,5.65,Liam O'Connor,Credit Card
ORD-2025508,2023-08-29,West,Oregon,Portland,Home Office,Cameron Rowland,Office Supplies,Writing,Onyx Gel Pens (12-pack),6,15.51,0,93.06,52.49,40.57,Liam O'Connor,Debit Card
ORD-2025509,2023-12-21,West,Oregon,Portland,Home Office,Hayden Underwood,Office Supplies,Paper,Silverleaf A4 Ream (500),3,7.73,0,23.19,17.31,5.88,Jonas Weber,Credit Card
ORD-2025510,2023-05-24,Central,Texas,Austin,Consumer,Jordan Sinclair,Office Supplies,Binders,"VaultBind 2"" Binder",1,11.32,0,11.32,7.44,3.88,Priya Patel,Debit Card
ORD-2025511,2024-11-24,Central,Texas,Dallas,Corporate,Morgan Pemberton,Apparel,Footwear,Trailmate Work Boots,1,125.91,0.15,107.02,60.46,46.56,Noah Kim,Wire Transfer
ORD-2025512,2023-08-19,Central,Texas,Austin,Home Office,Sasha Ortega,Technology,Accessories,SonicPods Wireless Buds,3,138.19,0,414.57,314.7,99.87,Marcus Chen,PayPal
ORD-2025513,2024-11-30,East,Massachusetts,Boston,Corporate,Jordan Holloway,Office Supplies,Binders,SlimEdge Ring Binder,2,6.45,0.1,11.61,6.54,5.07,Liam O'Connor,Debit Card
ORD-2025514,2024-10-13,East,New York,New York,Small Business,Cameron Pemberton,Furniture,Tables,Compass Meeting Table,1,952.63,0.1,857.37,570.99,286.38,Jonas Weber,Debit Card
ORD-2025515,2023-08-09,West,California,San Francisco,Consumer,Hayden Mercer,Furniture,Tables,Northwood Oak Desk,2,527.19,0.1,948.94,652.75,296.19,Noah Kim,Wire Transfer
ORD-2025516,2024-11-14,West,Washington,Seattle,Corporate,Jamie Nash,Technology,Computers,Vector 14 Laptop,2,1397.6,0,2795.2,2169.34,625.86,Diego Alvarez,Apple Pay
ORD-2025517,2024-11-20,Central,Illinois,Chicago,Consumer,Cameron Jansen,Technology,Computers,Vector 16 Studio,3,2144.39,0.05,6111.51,3912.76,2198.75,Sofia Rossi,Debit Card
ORD-2025518,2024-07-30,South,Georgia,Atlanta,Home Office,Rowan Fitzgerald,Furniture,Chairs,Loft Lounge Chair,2,626.81,0,1253.62,871.58,382.04,Priya Patel,Wire Transfer
ORD-2025519,2024-02-12,East,Pennsylvania,Philadelphia,Corporate,Jordan Carter,Apparel,Uniforms,HighVis Softshell,1,89.22,0.1,80.3,56.51,23.79,Maya Sharma,Debit Card
ORD-2025520,2023-07-12,Central,Texas,Dallas,Consumer,Riley Fitzgerald,Technology,Phones,Nimbus Pro Phone,3,1039.74,0,3119.22,2193.09,926.13,Noah Kim,Purchase Order
ORD-2025521,2024-03-10,South,Louisiana,New Orleans,Home Office,Alex Ibarra,Office Supplies,Storage,ClearFile Document Tote,2,30.82,0.1,55.48,42.81,12.67,Liam O'Connor,PayPal
ORD-2025522,2024-03-07,East,Massachusetts,Boston,Corporate,Skyler Klein,Office Supplies,Storage,ClearFile Document Tote,2,32.99,0.15,56.08,41.88,14.2,Marcus Chen,PayPal
ORD-2025523,2023-10-31,South,Tennessee,Nashville,Home Office,Skyler Mercer,Technology,Accessories,SonicPods Wireless Buds,1,139.11,0,139.11,102.67,36.44,Marcus Chen,Apple Pay
ORD-2025524,2024-05-26,South,Louisiana,New Orleans,Home Office,Sam Ibarra,Office Supplies,Storage,ClearFile Document Tote,3,33.62,0,100.86,56.44,44.42,Jonas Weber,Apple Pay
ORD-2025525,2023-11-19,East,Massachusetts,Boston,Small Business,Drew Lockhart,Office Supplies,Writing,Onyx Gel Pens (12-pack),5,14.49,0,72.45,45.28,27.17,Noah Kim,Wire Transfer
ORD-2025526,2024-08-24,Central,Texas,Dallas,Small Business,Cameron Fitzgerald,Furniture,Chairs,Kestrel Task Chair,4,218.02,0,872.08,534.41,337.67,Elena Garcia,PayPal
ORD-2025527,2023-08-08,West,California,San Francisco,Small Business,Emerson Holloway,Technology,Computers,Vector 14 Laptop,3,1350.11,0,4050.33,2341.2,1709.13,Noah Kim,Apple Pay
ORD-2025528,2023-06-02,Central,Texas,Dallas,Corporate,Morgan Sinclair,Furniture,Storage,Ember Filing Unit,5,169.09,0.1,760.91,517.86,243.05,Liam O'Connor,Credit Card
ORD-2025529,2024-04-16,South,North Carolina,Charlotte,Corporate,Quinn Pemberton,Technology,Computers,Vector 16 Studio,1,2374.53,0.1,2137.08,1544.79,592.29,Diego Alvarez,Purchase Order
ORD-2025530,2023-01-25,West,Oregon,Portland,Corporate,Cameron Sinclair,Office Supplies,Writing,Meridian Fineliners (6-pack),2,22.01,0.15,37.42,23.83,13.59,Sofia Rossi,Wire Transfer
ORD-2025531,2024-12-01,West,Washington,Seattle,Corporate,Casey Lockhart,Apparel,Uniforms,HighVis Softshell,3,83.86,0.1,226.42,142.0,84.42,Diego Alvarez,Wire Transfer
ORD-2025532,2023-06-19,South,Tennessee,Nashville,Small Business,Casey Quintero,Apparel,Uniforms,FieldOps Polo (M),1,35.8,0,35.8,22.39,13.41,Sofia Rossi,Apple Pay
ORD-2025533,2023-11-08,South,Tennessee,Nashville,Small Business,Drew Ortega,Technology,Computers,Meridian Mini Desktop,3,838.42,0.05,2389.5,1453.44,936.06,Elena Garcia,Wire Transfer
ORD-2025534,2023-04-18,West,Washington,Seattle,Consumer,Quinn Garrison,Office Supplies,Storage,StackWell Storage Bin,4,24.4,0.15,82.96,62.23,20.73,Yuki Tanaka,Purchase Order
ORD-2025535,2024-01-31,South,Tennessee,Nashville,Home Office,Sasha Underwood,Office Supplies,Writing,Onyx Gel Pens (12-pack),3,15.77,0.1,42.58,24.24,18.34,Chloe Dubois,PayPal
ORD-2025536,2024-03-03,West,California,San Francisco,Home Office,Parker Ibarra,Office Supplies,Paper,Silverleaf A4 Ream (500),1,8.3,0.05,7.89,5.92,1.97,Yuki Tanaka,Credit Card
ORD-2025537,2023-05-05,South,Tennessee,Nashville,Home Office,Elliot Underwood,Apparel,Footwear,Trailmate Work Boots,4,135.53,0.05,515.01,341.77,173.24,Sofia Rossi,Apple Pay
ORD-2025538,2024-09-16,West,California,Los Angeles,Corporate,Avery Garrison,Furniture,Chairs,Halden Ergo Chair,1,346.9,0,346.9,230.78,116.12,Ava Nguyen,Credit Card
ORD-2025539,2024-10-04,East,Massachusetts,Boston,Consumer,Riley Delgado,Office Supplies,Binders,"VaultBind 2"" Binder",4,12.65,0.15,43.01,29.96,13.05,Liam O'Connor,Credit Card
ORD-2025540,2024-08-30,East,New York,New York,Corporate,Jamie Emerson,Apparel,Uniforms,FieldOps Polo (M),3,33.12,0.15,84.46,55.85,28.61,Priya Patel,Purchase Order
ORD-2025541,2023-12-23,West,California,San Francisco,Consumer,Jordan Thorne,Apparel,Footwear,Portside Slip-On,1,76.7,0,76.7,54.52,22.18,Diego Alvarez,Apple Pay
ORD-2025542,2023-03-23,South,Louisiana,New Orleans,Home Office,Riley Rowland,Furniture,Chairs,Kestrel Task Chair,4,231.92,0.05,881.3,536.84,344.46,Jonas Weber,Credit Card
ORD-2025543,2024-01-17,West,Washington,Seattle,Home Office,Parker Pemberton,Apparel,Footwear,Portside Slip-On,2,79.68,0,159.36,120.56,38.8,Ava Nguyen,Debit Card
ORD-2025544,2024-05-09,East,Massachusetts,Boston,Consumer,Parker Holloway,Office Supplies,Paper,Silverleaf A4 Ream (500),2,8.22,0,16.44,12.3,4.14,Liam O'Connor,Apple Pay
ORD-2025545,2024-12-31,West,California,San Francisco,Corporate,Taylor Sinclair,Furniture,Chairs,Kestrel Task Chair,3,217.35,0.05,619.45,366.05,253.4,Sofia Rossi,Debit Card
ORD-2025546,2024-11-30,Central,Texas,Dallas,Small Business,Taylor Ibarra,Apparel,Uniforms,FieldOps Polo (L),2,32.66,0,65.32,49.21,16.11,Marcus Chen,Credit Card
ORD-2025547,2024-03-23,South,North Carolina,Charlotte,Home Office,Taylor Nash,Furniture,Storage,Cirrus 3-Drawer Cabinet,4,237.05,0,948.2,684.92,263.28,Jonas Weber,Purchase Order
ORD-2025548,2023-04-24,West,Oregon,Portland,Small Business,Riley Rowland,Apparel,Uniforms,HighVis Softshell,5,83.75,0.1,376.88,215.59,161.29,Elena Garcia,PayPal
ORD-2025549,2023-06-23,South,Louisiana,New Orleans,Corporate,Alex Klein,Technology,Phones,Aurora X12 Smartphone,5,855.59,0.1,3850.15,2302.41,1547.74,Diego Alvarez,Credit Card
ORD-2025550,2024-01-05,East,New York,New York,Home Office,Reese Bennett,Technology,Phones,Nimbus Pro Phone,3,1085.79,0.2,2605.9,1626.45,979.45,Yuki Tanaka,PayPal
ORD-2025551,2024-05-28,Central,Texas,Dallas,Home Office,Elliot Carter,Apparel,Footwear,Portside Slip-On,6,74.78,0.15,381.38,249.41,131.97,Chloe Dubois,Credit Card
ORD-2025552,2024-07-26,East,New York,New York,Small Business,Sam Lockhart,Apparel,Footwear,Portside Slip-On,4,78.17,0.1,281.41,215.21,66.2,Noah Kim,Apple Pay
ORD-2025553,2023-01-08,West,Oregon,Portland,Corporate,Hayden Bennett,Apparel,Uniforms,FieldOps Polo (L),1,33.11,0,33.11,22.39,10.72,Marcus Chen,Apple Pay
